seed,score,lost
9106991,12,False
9106992,14,False
9106993,9,False
9106994,14,False
9106995,13,False
9106996,16,False
9106997,10,False
9106998,12,False
9106999,13,False
9107000,14,False
9107001,12,False
9107002,8,False
9107003,6,False
9107004,14,False
9107005,10,False
9107006,14,False
9107007,11,False
9107008,11,False
9107009,7,False
9107010,13,False
9107011,12,False
9107012,11,False
9107013,12,False
9107014,16,False
9107015,11,False
9107016,9,False
9107017,14,False
9107018,12,False
9107019,10,False
9107020,14,False
9107021,12,False
9107022,14,False
9107023,9,False
9107024,10,False
9107025,10,False
9107026,12,False
9107027,14,False
9107028,12,False
9107029,9,False
9107030,10,False
9107031,11,False
9107032,11,False
9107033,10,False
9107034,16,False
9107035,14,False
9107036,11,False
9107037,12,False
9107038,12,False
9107039,12,False
9107040,13,False
9107041,10,False
9107042,14,False
9107043,14,False
9107044,9,False
9107045,11,False
9107046,14,False
9107047,11,False
9107048,14,False
9107049,12,False
9107050,10,False
9107051,10,False
9107052,13,False
9107053,12,False
9107054,14,False
9107055,12,False
9107056,11,False
9107057,13,False
9107058,11,False
9107059,12,False
9107060,12,False
9107061,11,False
9107062,14,False
9107063,12,False
9107064,11,False
9107065,14,False
9107066,14,False
9107067,14,False
9107068,10,False
9107069,14,False
9107070,12,False
9107071,14,False
9107072,14,False
9107073,14,False
9107074,12,False
9107075,12,False
9107076,13,False
9107077,12,False
9107078,10,False
9107079,13,False
9107080,9,False
9107081,11,False
9107082,14,False
9107083,12,False
9107084,14,False
9107085,10,False
9107086,16,False
9107087,10,False
9107088,8,False
9107089,16,False
9107090,13,False
9107091,13,False
9107092,9,False
9107093,13,False
9107094,10,False
9107095,10,False
9107096,10,False
9107097,14,False
9107098,12,False
9107099,14,False
9107100,16,False
9107101,10,False
9107102,12,False
9107103,14,False
9107104,15,False
9107105,11,False
9107106,11,False
9107107,10,False
9107108,9,False
9107109,10,False
9107110,14,False
9107111,12,False
9107112,8,False
9107113,11,False
9107114,7,False
9107115,12,False
9107116,10,False
9107117,10,False
9107118,10,False
9107119,16,False
9107120,12,False
9107121,12,False
9107122,13,False
9107123,12,False
9107124,12,False
9107125,10,False
9107126,16,False
9107127,13,False
9107128,12,False
9107129,7,False
9107130,12,False
9107131,11,False
9107132,10,False
9107133,14,False
9107134,12,False
9107135,14,False
9107136,11,False
9107137,12,False
9107138,12,False
9107139,16,False
9107140,10,False
9107141,11,False
9107142,10,False
9107143,14,False
9107144,9,False
9107145,13,False
9107146,14,False
9107147,9,False
9107148,13,False
9107149,11,False
9107150,14,False
9107151,14,False
9107152,12,False
9107153,12,False
9107154,12,False
9107155,12,False
9107156,13,False
9107157,13,False
9107158,13,False
9107159,8,False
9107160,5,False
9107161,12,False
9107162,13,False
9107163,8,False
9107164,14,False
9107165,12,False
9107166,13,False
9107167,10,False
9107168,12,False
9107169,16,False
9107170,14,False
9107171,10,False
9107172,14,False
9107173,11,False
9107174,12,False
9107175,14,False
9107176,11,False
9107177,10,False
9107178,12,False
9107179,13,False
9107180,14,False
9107181,12,False
9107182,11,False
9107183,11,False
9107184,9,False
9107185,11,False
9107186,12,False
9107187,10,False
9107188,10,False
9107189,12,False
9107190,12,False
9107191,12,False
9107192,12,False
9107193,12,False
9107194,12,False
9107195,12,False
9107196,12,False
9107197,14,False
9107198,14,False
9107199,12,False
9107200,12,False
9107201,11,False
9107202,12,False
9107203,12,False
9107204,13,False
9107205,14,False
9107206,12,False
9107207,12,False
9107208,13,False
9107209,11,False
9107210,12,False
9107211,11,False
9107212,13,False
9107213,14,False
9107214,14,False
9107215,12,False
9107216,12,False
9107217,10,False
9107218,13,False
9107219,13,False
9107220,11,False
9107221,12,False
9107222,14,False
9107223,13,False
9107224,10,False
9107225,14,False
9107226,16,False
9107227,16,False
9107228,13,False
9107229,11,False
9107230,11,False
9107231,14,False
9107232,10,False
9107233,8,False
9107234,10,False
9107235,12,False
9107236,10,False
9107237,14,False
9107238,8,False
9107239,14,False
9107240,11,False
9107241,13,False
9107242,9,False
9107243,11,False
9107244,12,False
9107245,11,False
9107246,14,False
9107247,13,False
9107248,14,False
9107249,11,False
9107250,13,False
9107251,14,False
9107252,11,False
9107253,9,False
9107254,11,False
9107255,12,False
9107256,13,False
9107257,12,False
9107258,12,False
9107259,8,False
9107260,14,False
9107261,11,False
9107262,13,False
9107263,14,False
9107264,13,False
9107265,10,False
9107266,10,False
9107267,12,False
9107268,12,False
9107269,16,False
9107270,11,False
9107271,12,False
9107272,9,False
9107273,12,False
9107274,13,False
9107275,11,False
9107276,12,False
9107277,10,False
9107278,10,False
9107279,11,False
9107280,8,False
9107281,11,False
9107282,11,False
9107283,16,False
9107284,11,False
9107285,14,False
9107286,12,False
9107287,12,False
9107288,13,False
9107289,10,False
9107290,10,False
9107291,11,False
9107292,12,False
9107293,12,False
9107294,12,False
9107295,12,False
9107296,12,False
9107297,12,False
9107298,11,False
9107299,13,False
9107300,13,False
9107301,12,False
9107302,10,False
9107303,12,False
9107304,9,False
9107305,16,False
9107306,11,False
9107307,12,False
9107308,11,False
9107309,12,False
9107310,12,False
9107311,9,False
9107312,14,False
9107313,16,False
9107314,16,False
9107315,14,False
9107316,11,False
9107317,10,False
9107318,14,False
9107319,10,False
9107320,13,False
9107321,9,False
9107322,11,False
9107323,12,False
9107324,13,False
9107325,16,False
9107326,10,False
9107327,11,False
9107328,12,False
9107329,12,False
9107330,11,False
9107331,14,False
9107332,11,False
9107333,18,False
9107334,12,False
9107335,9,False
9107336,10,False
9107337,12,False
9107338,12,False
9107339,14,False
9107340,14,False
9107341,14,False
9107342,9,False
9107343,14,False
9107344,12,False
9107345,11,False
9107346,12,False
9107347,14,False
9107348,10,False
9107349,14,False
9107350,12,False
9107351,8,False
9107352,10,False
9107353,11,False
9107354,14,False
9107355,13,False
9107356,12,False
9107357,9,False
9107358,10,False
9107359,8,False
9107360,14,False
9107361,10,False
9107362,10,False
9107363,10,False
9107364,9,False
9107365,12,False
9107366,14,False
9107367,12,False
9107368,12,False
9107369,12,False
9107370,12,False
9107371,9,False
9107372,13,False
9107373,11,False
9107374,16,False
9107375,12,False
9107376,12,False
9107377,16,False
9107378,12,False
9107379,10,False
9107380,12,False
9107381,11,False
9107382,15,False
9107383,10,False
9107384,11,False
9107385,12,False
9107386,11,False
9107387,14,False
9107388,12,False
9107389,9,False
9107390,13,False
9107391,16,False
9107392,11,False
9107393,14,False
9107394,11,False
9107395,13,False
9107396,12,False
9107397,11,False
9107398,12,False
9107399,12,False
9107400,13,False
9107401,14,False
9107402,11,False
9107403,11,False
9107404,16,False
9107405,8,False
9107406,10,False
9107407,12,False
9107408,12,False
9107409,11,False
9107410,12,False
9107411,9,False
9107412,12,False
9107413,13,False
9107414,11,False
9107415,11,False
9107416,10,False
9107417,9,False
9107418,10,False
9107419,10,False
9107420,18,False
9107421,12,False
9107422,10,False
9107423,14,False
9107424,12,False
9107425,14,False
9107426,10,False
9107427,9,False
9107428,14,False
9107429,16,False
9107430,14,False
9107431,12,False
9107432,13,False
9107433,13,False
9107434,12,False
9107435,12,False
9107436,11,False
9107437,12,False
9107438,12,False
9107439,12,False
9107440,13,False
9107441,14,False
9107442,12,False
9107443,11,False
9107444,8,False
9107445,14,False
9107446,12,False
9107447,14,False
9107448,14,False
9107449,10,False
9107450,10,False
9107451,14,False
9107452,10,False
9107453,12,False
9107454,10,False
9107455,12,False
9107456,8,False
9107457,12,False
9107458,7,False
9107459,13,False
9107460,12,False
9107461,12,False
9107462,12,False
9107463,14,False
9107464,12,False
9107465,6,False
9107466,10,False
9107467,13,False
9107468,12,False
9107469,16,False
9107470,11,False
9107471,14,False
9107472,12,False
9107473,12,False
9107474,13,False
9107475,14,False
9107476,14,False
9107477,8,False
9107478,12,False
9107479,10,False
9107480,14,False
9107481,12,False
9107482,12,False
9107483,11,False
9107484,9,False
9107485,10,False
9107486,14,False
9107487,11,False
9107488,14,False
9107489,14,False
9107490,10,False
9107491,11,False
9107492,12,False
9107493,14,False
9107494,11,False
9107495,14,False
9107496,14,False
9107497,14,False
9107498,12,False
9107499,16,False
9107500,14,False
9107501,12,False
9107502,13,False
9107503,13,False
9107504,14,False
9107505,14,False
9107506,14,False
9107507,9,False
9107508,9,False
9107509,13,False
9107510,12,False
9107511,12,False
9107512,13,False
9107513,13,False
9107514,10,False
9107515,11,False
9107516,11,False
9107517,14,False
9107518,13,False
9107519,10,False
9107520,14,False
9107521,11,False
9107522,10,False
9107523,12,False
9107524,9,False
9107525,14,False
9107526,13,False
9107527,11,False
9107528,11,False
9107529,11,False
9107530,12,False
9107531,12,False
9107532,14,False
9107533,12,False
9107534,14,False
9107535,16,False
9107536,13,False
9107537,10,False
9107538,15,False
9107539,14,False
9107540,10,False
9107541,10,False
9107542,13,False
9107543,12,False
9107544,12,False
9107545,13,False
9107546,14,False
9107547,14,False
9107548,11,False
9107549,14,False
9107550,14,False
9107551,13,False
9107552,12,False
9107553,12,False
9107554,10,False
9107555,12,False
9107556,13,False
9107557,8,False
9107558,14,False
9107559,11,False
9107560,8,False
9107561,12,False
9107562,12,False
9107563,12,False
9107564,14,False
9107565,13,False
9107566,12,False
9107567,10,False
9107568,11,False
9107569,10,False
9107570,12,False
9107571,14,False
9107572,9,False
9107573,14,False
9107574,11,False
9107575,11,False
9107576,14,False
9107577,12,False
9107578,11,False
9107579,14,False
9107580,10,False
9107581,9,False
9107582,12,False
9107583,12,False
9107584,10,False
9107585,12,False
9107586,8,False
9107587,11,False
9107588,10,False
9107589,12,False
9107590,12,False
9107591,12,False
9107592,14,False
9107593,14,False
9107594,10,False
9107595,12,False
9107596,10,False
9107597,10,False
9107598,11,False
9107599,10,False
9107600,12,False
9107601,10,False
9107602,12,False
9107603,14,False
9107604,14,False
9107605,12,False
9107606,11,False
9107607,12,False
9107608,13,False
9107609,14,False
9107610,11,False
9107611,11,False
9107612,11,False
9107613,11,False
9107614,12,False
9107615,10,False
9107616,10,False
9107617,11,False
9107618,11,False
9107619,14,False
9107620,12,False
9107621,12,False
9107622,12,False
9107623,10,False
9107624,11,False
9107625,10,False
9107626,10,False
9107627,13,False
9107628,16,False
9107629,12,False
9107630,10,False
9107631,12,False
9107632,16,False
9107633,10,False
9107634,9,False
9107635,9,False
9107636,9,False
9107637,13,False
9107638,16,False
9107639,12,False
9107640,11,False
9107641,14,False
9107642,13,False
9107643,16,False
9107644,12,False
9107645,14,False
9107646,9,False
9107647,16,False
9107648,12,False
9107649,13,False
9107650,10,False
9107651,11,False
9107652,14,False
9107653,12,False
9107654,13,False
9107655,14,False
9107656,12,False
9107657,13,False
9107658,13,False
9107659,11,False
9107660,12,False
9107661,12,False
9107662,14,False
9107663,9,False
9107664,12,False
9107665,16,False
9107666,14,False
9107667,12,False
9107668,13,False
9107669,9,False
9107670,14,False
9107671,10,False
9107672,9,False
9107673,12,False
9107674,14,False
9107675,14,False
9107676,13,False
9107677,11,False
9107678,10,False
9107679,11,False
9107680,12,False
9107681,10,False
9107682,11,False
9107683,12,False
9107684,12,False
9107685,10,False
9107686,9,False
9107687,9,False
9107688,13,False
9107689,10,False
9107690,13,False
9107691,10,False
9107692,12,False
9107693,14,False
9107694,10,False
9107695,12,False
9107696,11,False
9107697,14,False
9107698,10,False
9107699,9,False
9107700,10,False
9107701,12,False
9107702,14,False
9107703,12,False
9107704,13,False
9107705,12,False
9107706,14,False
9107707,16,False
9107708,9,False
9107709,14,False
9107710,11,False
9107711,10,False
9107712,13,False
9107713,10,False
9107714,10,False
9107715,13,False
9107716,12,False
9107717,14,False
9107718,12,False
9107719,10,False
9107720,13,False
9107721,12,False
9107722,9,False
9107723,12,False
9107724,11,False
9107725,16,False
9107726,12,False
9107727,8,False
9107728,14,False
9107729,12,False
9107730,14,False
9107731,11,False
9107732,13,False
9107733,12,False
9107734,9,False
9107735,14,False
9107736,12,False
9107737,12,False
9107738,12,False
9107739,14,False
9107740,13,False
9107741,14,False
9107742,10,False
9107743,12,False
9107744,14,False
9107745,12,False
9107746,10,False
9107747,10,False
9107748,12,False
9107749,12,False
9107750,11,False
9107751,13,False
9107752,11,False
9107753,16,False
9107754,12,False
9107755,12,False
9107756,12,False
9107757,8,False
9107758,12,False
9107759,16,False
9107760,8,False
9107761,10,False
9107762,11,False
9107763,14,False
9107764,10,False
9107765,14,False
9107766,14,False
9107767,12,False
9107768,11,False
9107769,10,False
9107770,14,False
9107771,16,False
9107772,13,False
9107773,14,False
9107774,10,False
9107775,10,False
9107776,10,False
9107777,14,False
9107778,9,False
9107779,16,False
9107780,10,False
9107781,14,False
9107782,12,False
9107783,13,False
9107784,14,False
9107785,9,False
9107786,14,False
9107787,12,False
9107788,12,False
9107789,16,False
9107790,11,False
9107791,10,False
9107792,14,False
9107793,12,False
9107794,13,False
9107795,14,False
9107796,12,False
9107797,11,False
9107798,12,False
9107799,11,False
9107800,12,False
9107801,13,False
9107802,11,False
9107803,12,False
9107804,13,False
9107805,14,False
9107806,12,False
9107807,12,False
9107808,13,False
9107809,14,False
9107810,11,False
9107811,14,False
9107812,14,False
9107813,13,False
9107814,15,False
9107815,8,False
9107816,12,False
9107817,14,False
9107818,12,False
9107819,14,False
9107820,16,False
9107821,10,False
9107822,10,False
9107823,12,False
9107824,12,False
9107825,12,False
9107826,10,False
9107827,14,False
9107828,14,False
9107829,11,False
9107830,12,False
9107831,16,False
9107832,14,False
9107833,12,False
9107834,12,False
9107835,12,False
9107836,14,False
9107837,14,False
9107838,14,False
9107839,11,False
9107840,16,False
9107841,14,False
9107842,12,False
9107843,10,False
9107844,10,False
9107845,13,False
9107846,14,False
9107847,16,False
9107848,12,False
9107849,12,False
9107850,14,False
9107851,14,False
9107852,14,False
9107853,10,False
9107854,8,False
9107855,13,False
9107856,10,False
9107857,13,False
9107858,12,False
9107859,12,False
9107860,10,False
9107861,13,False
9107862,14,False
9107863,14,False
9107864,14,False
9107865,11,False
9107866,16,False
9107867,12,False
9107868,13,False
9107869,13,False
9107870,14,False
9107871,10,False
9107872,13,False
9107873,10,False
9107874,14,False
9107875,12,False
9107876,14,False
9107877,14,False
9107878,12,False
9107879,14,False
9107880,13,False
9107881,13,False
9107882,15,False
9107883,8,False
9107884,10,False
9107885,11,False
9107886,12,False
9107887,14,False
9107888,11,False
9107889,9,False
9107890,14,False
9107891,10,False
9107892,14,False
9107893,11,False
9107894,12,False
9107895,13,False
9107896,11,False
9107897,14,False
9107898,12,False
9107899,9,False
9107900,10,False
9107901,8,False
9107902,13,False
9107903,13,False
9107904,12,False
9107905,14,False
9107906,13,False
9107907,14,False
9107908,14,False
9107909,14,False
9107910,14,False
9107911,14,False
9107912,12,False
9107913,14,False
9107914,12,False
9107915,16,False
9107916,11,False
9107917,13,False
9107918,13,False
9107919,14,False
9107920,14,False
9107921,14,False
9107922,9,False
9107923,14,False
9107924,14,False
9107925,10,False
9107926,10,False
9107927,13,False
9107928,12,False
9107929,14,False
9107930,10,False
9107931,14,False
9107932,9,False
9107933,15,False
9107934,12,False
9107935,14,False
9107936,12,False
9107937,12,False
9107938,12,False
9107939,11,False
9107940,12,False
9107941,9,False
9107942,14,False
9107943,14,False
9107944,13,False
9107945,11,False
9107946,10,False
9107947,14,False
9107948,13,False
9107949,10,False
9107950,10,False
9107951,12,False
9107952,13,False
9107953,16,False
9107954,10,False
9107955,15,False
9107956,13,False
9107957,16,False
9107958,9,False
9107959,8,False
9107960,12,False
9107961,12,False
9107962,13,False
9107963,10,False
9107964,10,False
9107965,13,False
9107966,14,False
9107967,10,False
9107968,12,False
9107969,14,False
9107970,10,False
9107971,10,False
9107972,14,False
9107973,12,False
9107974,14,False
9107975,12,False
9107976,11,False
9107977,16,False
9107978,14,False
9107979,11,False
9107980,15,False
9107981,14,False
9107982,14,False
9107983,11,False
9107984,11,False
9107985,13,False
9107986,12,False
9107987,14,False
9107988,8,False
9107989,14,False
9107990,14,False
9107991,8,False
9107992,11,False
9107993,10,False
9107994,9,False
9107995,11,False
9107996,14,False
9107997,14,False
9107998,13,False
9107999,11,False
9108000,10,False
9108001,12,False
9108002,16,False
9108003,12,False
9108004,13,False
9108005,12,False
9108006,12,False
9108007,14,False
9108008,13,False
9108009,9,False
9108010,12,False
9108011,10,False
9108012,12,False
9108013,11,False
9108014,10,False
9108015,14,False
9108016,11,False
9108017,8,False
9108018,12,False
9108019,11,False
9108020,10,False
9108021,9,False
9108022,11,False
9108023,10,False
9108024,10,False
9108025,10,False
9108026,12,False
9108027,12,False
9108028,11,False
9108029,12,False
9108030,14,False
9108031,14,False
9108032,10,False
9108033,10,False
9108034,16,False
9108035,11,False
9108036,12,False
9108037,13,False
9108038,11,False
9108039,10,False
9108040,9,False
9108041,12,False
9108042,14,False
9108043,10,False
9108044,9,False
9108045,10,False
9108046,13,False
9108047,12,False
9108048,14,False
9108049,12,False
9108050,14,False
9108051,12,False
9108052,13,False
9108053,14,False
9108054,14,False
9108055,14,False
9108056,11,False
9108057,10,False
9108058,10,False
9108059,12,False
9108060,11,False
9108061,10,False
9108062,14,False
9108063,10,False
9108064,11,False
9108065,10,False
9108066,13,False
9108067,14,False
9108068,12,False
9108069,11,False
9108070,9,False
9108071,11,False
9108072,11,False
9108073,12,False
9108074,14,False
9108075,10,False
9108076,11,False
9108077,11,False
9108078,10,False
9108079,11,False
9108080,11,False
9108081,10,False
9108082,12,False
9108083,13,False
9108084,11,False
9108085,12,False
9108086,16,False
9108087,13,False
9108088,6,False
9108089,10,False
9108090,12,False
9108091,10,False
9108092,14,False
9108093,12,False
9108094,11,False
9108095,14,False
9108096,12,False
9108097,9,False
9108098,14,False
9108099,14,False
9108100,11,False
9108101,10,False
9108102,16,False
9108103,14,False
9108104,11,False
9108105,10,False
9108106,11,False
9108107,11,False
9108108,14,False
9108109,11,False
9108110,8,False
9108111,8,False
9108112,12,False
9108113,12,False
9108114,11,False
9108115,12,False
9108116,14,False
9108117,11,False
9108118,16,False
9108119,12,False
9108120,9,False
9108121,11,False
9108122,12,False
9108123,14,False
9108124,13,False
9108125,18,False
9108126,11,False
9108127,12,False
9108128,12,False
9108129,12,False
9108130,16,False
9108131,12,False
9108132,10,False
9108133,11,False
9108134,13,False
9108135,12,False
9108136,16,False
9108137,12,False
9108138,14,False
9108139,7,False
9108140,8,False
9108141,12,False
9108142,14,False
9108143,14,False
9108144,11,False
9108145,11,False
9108146,13,False
9108147,14,False
9108148,11,False
9108149,12,False
9108150,12,False
9108151,10,False
9108152,13,False
9108153,9,False
9108154,7,False
9108155,16,False
9108156,13,False
9108157,10,False
9108158,10,False
9108159,10,False
9108160,12,False
9108161,10,False
9108162,10,False
9108163,11,False
9108164,14,False
9108165,12,False
9108166,16,False
9108167,8,False
9108168,12,False
9108169,14,False
9108170,14,False
9108171,14,False
9108172,12,False
9108173,14,False
9108174,12,False
9108175,14,False
9108176,12,False
9108177,12,False
9108178,14,False
9108179,10,False
9108180,13,False
9108181,12,False
9108182,14,False
9108183,12,False
9108184,16,False
9108185,10,False
9108186,9,False
9108187,13,False
9108188,12,False
9108189,10,False
9108190,12,False
9108191,14,False
9108192,12,False
9108193,16,False
9108194,14,False
9108195,14,False
9108196,9,False
9108197,12,False
9108198,10,False
9108199,10,False
9108200,14,False
9108201,12,False
9108202,16,False
9108203,13,False
9108204,10,False
9108205,16,False
9108206,14,False
9108207,9,False
9108208,14,False
9108209,10,False
9108210,14,False
9108211,12,False
9108212,14,False
9108213,12,False
9108214,14,False
9108215,16,False
9108216,14,False
9108217,14,False
9108218,8,False
9108219,12,False
9108220,11,False
9108221,14,False
9108222,10,False
9108223,11,False
9108224,12,False
9108225,8,False
9108226,11,False
9108227,12,False
9108228,14,False
9108229,13,False
9108230,10,False
9108231,12,False
9108232,12,False
9108233,12,False
9108234,11,False
9108235,9,False
9108236,10,False
9108237,8,False
9108238,11,False
9108239,14,False
9108240,13,False
9108241,12,False
9108242,11,False
9108243,11,False
9108244,10,False
9108245,16,False
9108246,16,False
9108247,11,False
9108248,14,False
9108249,10,False
9108250,12,False
9108251,12,False
9108252,12,False
9108253,11,False
9108254,13,False
9108255,14,False
9108256,8,False
9108257,7,False
9108258,12,False
9108259,12,False
9108260,13,False
9108261,14,False
9108262,14,False
9108263,12,False
9108264,12,False
9108265,14,False
9108266,10,False
9108267,12,False
9108268,10,False
9108269,12,False
9108270,14,False
9108271,9,False
9108272,10,False
9108273,12,False
9108274,12,False
9108275,11,False
9108276,16,False
9108277,10,False
9108278,15,False
9108279,12,False
9108280,13,False
9108281,10,False
9108282,7,False
9108283,12,False
9108284,11,False
9108285,10,False
9108286,12,False
9108287,9,False
9108288,12,False
9108289,9,False
9108290,9,False
9108291,10,False
9108292,14,False
9108293,10,False
9108294,14,False
9108295,16,False
9108296,11,False
9108297,10,False
9108298,10,False
9108299,12,False
9108300,11,False
9108301,10,False
9108302,12,False
9108303,16,False
9108304,11,False
9108305,10,False
9108306,12,False
9108307,14,False
9108308,10,False
9108309,10,False
9108310,12,False
9108311,9,False
9108312,10,False
9108313,13,False
9108314,10,False
9108315,10,False
9108316,11,False
9108317,16,False
9108318,9,False
9108319,7,False
9108320,10,False
9108321,11,False
9108322,14,False
9108323,10,False
9108324,14,False
9108325,10,False
9108326,12,False
9108327,14,False
9108328,14,False
9108329,14,False
9108330,12,False
9108331,14,False
9108332,11,False
9108333,12,False
9108334,11,False
9108335,12,False
9108336,11,False
9108337,12,False
9108338,13,False
9108339,10,False
9108340,11,False
9108341,15,False
9108342,16,False
9108343,12,False
9108344,10,False
9108345,9,False
9108346,12,False
9108347,12,False
9108348,12,False
9108349,11,False
9108350,14,False
9108351,11,False
9108352,12,False
9108353,15,False
9108354,11,False
9108355,9,False
9108356,9,False
9108357,10,False
9108358,8,False
9108359,14,False
9108360,12,False
9108361,11,False
9108362,12,False
9108363,10,False
9108364,12,False
9108365,11,False
9108366,10,False
9108367,16,False
9108368,10,False
9108369,13,False
9108370,13,False
9108371,9,False
9108372,9,False
9108373,14,False
9108374,10,False
9108375,13,False
9108376,12,False
9108377,12,False
9108378,12,False
9108379,11,False
9108380,12,False
9108381,12,False
9108382,10,False
9108383,14,False
9108384,11,False
9108385,11,False
9108386,10,False
9108387,16,False
9108388,12,False
9108389,14,False
9108390,16,False
9108391,11,False
9108392,10,False
9108393,10,False
9108394,10,False
9108395,10,False
9108396,13,False
9108397,10,False
9108398,11,False
9108399,13,False
9108400,12,False
9108401,14,False
9108402,8,False
9108403,14,False
9108404,10,False
9108405,9,False
9108406,9,False
9108407,12,False
9108408,13,False
9108409,13,False
9108410,12,False
9108411,10,False
9108412,14,False
9108413,14,False
9108414,12,False
9108415,10,False
9108416,10,False
9108417,12,False
9108418,10,False
9108419,12,False
9108420,12,False
9108421,11,False
9108422,9,False
9108423,12,False
9108424,16,False
9108425,12,False
9108426,10,False
9108427,12,False
9108428,10,False
9108429,11,False
9108430,14,False
9108431,11,False
9108432,13,False
9108433,9,False
9108434,12,False
9108435,13,False
9108436,12,False
9108437,16,False
9108438,12,False
9108439,10,False
9108440,12,False
9108441,14,False
9108442,12,False
9108443,12,False
9108444,12,False
9108445,13,False
9108446,14,False
9108447,11,False
9108448,13,False
9108449,10,False
9108450,14,False
9108451,13,False
9108452,10,False
9108453,10,False
9108454,10,False
9108455,14,False
9108456,10,False
9108457,14,False
9108458,10,False
9108459,14,False
9108460,12,False
9108461,10,False
9108462,16,False
9108463,9,False
9108464,11,False
9108465,14,False
9108466,13,False
9108467,12,False
9108468,11,False
9108469,13,False
9108470,15,False
9108471,13,False
9108472,12,False
9108473,10,False
9108474,10,False
9108475,14,False
9108476,10,False
9108477,12,False
9108478,12,False
9108479,12,False
9108480,13,False
9108481,12,False
9108482,9,False
9108483,14,False
9108484,13,False
9108485,13,False
9108486,12,False
9108487,14,False
9108488,14,False
9108489,14,False
9108490,12,False
9108491,9,False
9108492,14,False
9108493,13,False
9108494,11,False
9108495,13,False
9108496,14,False
9108497,11,False
9108498,14,False
9108499,8,False
9108500,9,False
9108501,14,False
9108502,11,False
9108503,10,False
9108504,14,False
9108505,14,False
9108506,14,False
9108507,12,False
9108508,11,False
9108509,11,False
9108510,11,False
9108511,13,False
9108512,11,False
9108513,12,False
9108514,14,False
9108515,12,False
9108516,14,False
9108517,11,False
9108518,11,False
9108519,12,False
9108520,12,False
9108521,14,False
9108522,9,False
9108523,10,False
9108524,12,False
9108525,12,False
9108526,14,False
9108527,14,False
9108528,15,False
9108529,13,False
9108530,12,False
9108531,14,False
9108532,12,False
9108533,10,False
9108534,11,False
9108535,14,False
9108536,10,False
9108537,14,False
9108538,12,False
9108539,14,False
9108540,13,False
9108541,11,False
9108542,10,False
9108543,10,False
9108544,14,False
9108545,14,False
9108546,14,False
9108547,11,False
9108548,12,False
9108549,11,False
9108550,12,False
9108551,16,False
9108552,11,False
9108553,12,False
9108554,14,False
9108555,14,False
9108556,9,False
9108557,15,False
9108558,14,False
9108559,13,False
9108560,12,False
9108561,9,False
9108562,13,False
9108563,14,False
9108564,13,False
9108565,10,False
9108566,11,False
9108567,12,False
9108568,11,False
9108569,14,False
9108570,11,False
9108571,14,False
9108572,12,False
9108573,14,False
9108574,15,False
9108575,12,False
9108576,9,False
9108577,12,False
9108578,11,False
9108579,10,False
9108580,14,False
9108581,8,False
9108582,16,False
9108583,13,False
9108584,12,False
9108585,11,False
9108586,12,False
9108587,13,False
9108588,9,False
9108589,12,False
9108590,14,False
9108591,14,False
9108592,12,False
9108593,9,False
9108594,13,False
9108595,14,False
9108596,14,False
9108597,12,False
9108598,16,False
9108599,7,False
9108600,18,False
9108601,10,False
9108602,16,False
9108603,13,False
9108604,13,False
9108605,12,False
9108606,16,False
9108607,11,False
9108608,10,False
9108609,14,False
9108610,10,False
9108611,11,False
9108612,13,False
9108613,12,False
9108614,13,False
9108615,13,False
9108616,14,False
9108617,10,False
9108618,11,False
9108619,10,False
9108620,14,False
9108621,12,False
9108622,12,False
9108623,12,False
9108624,12,False
9108625,11,False
9108626,10,False
9108627,9,False
9108628,12,False
9108629,12,False
9108630,13,False
9108631,12,False
9108632,9,False
9108633,9,False
9108634,11,False
9108635,14,False
9108636,13,False
9108637,10,False
9108638,13,False
9108639,11,False
9108640,12,False
9108641,8,False
9108642,12,False
9108643,10,False
9108644,10,False
9108645,14,False
9108646,10,False
9108647,10,False
9108648,14,False
9108649,11,False
9108650,14,False
9108651,12,False
9108652,11,False
9108653,12,False
9108654,12,False
9108655,13,False
9108656,11,False
9108657,10,False
9108658,10,False
9108659,11,False
9108660,12,False
9108661,10,False
9108662,9,False
9108663,14,False
9108664,16,False
9108665,10,False
9108666,10,False
9108667,10,False
9108668,16,False
9108669,12,False
9108670,11,False
9108671,11,False
9108672,12,False
9108673,14,False
9108674,13,False
9108675,13,False
9108676,12,False
9108677,14,False
9108678,9,False
9108679,14,False
9108680,12,False
9108681,14,False
9108682,16,False
9108683,10,False
9108684,13,False
9108685,16,False
9108686,12,False
9108687,12,False
9108688,16,False
9108689,12,False
9108690,11,False
9108691,14,False
9108692,13,False
9108693,11,False
9108694,14,False
9108695,11,False
9108696,11,False
9108697,12,False
9108698,9,False
9108699,10,False
9108700,12,False
9108701,14,False
9108702,12,False
9108703,12,False
9108704,11,False
9108705,12,False
9108706,14,False
9108707,12,False
9108708,14,False
9108709,11,False
9108710,12,False
9108711,11,False
9108712,14,False
9108713,13,False
9108714,11,False
9108715,12,False
9108716,16,False
9108717,14,False
9108718,13,False
9108719,11,False
9108720,12,False
9108721,11,False
9108722,9,False
9108723,11,False
9108724,14,False
9108725,12,False
9108726,8,False
9108727,9,False
9108728,10,False
9108729,11,False
9108730,14,False
9108731,13,False
9108732,10,False
9108733,12,False
9108734,10,False
9108735,16,False
9108736,12,False
9108737,16,False
9108738,11,False
9108739,12,False
